,accel_x,accel_y,accel_z,rpm,speed_kmph,maf,map,iat,eng_load,eng_coolant_temp,fuel_level,on_time,timestamp_ms,vehicle_id,make,model,timestamp_utc
9888,,,,1384,99,705,,29,32,133,74,4206,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:34
9997,,,,1361,97,1215,,,57,,78,4216,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:34
10107,,,,1212,87,485,,,26,,52,4226,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:34
10218,,,,1242,86,1072,,,56,,86,4236,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:34
10328,,,,1175,79,981,,,55,,68,4246,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:34
10442,,,,1198,83,1215,,,66,,79,4256,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:35
10562,,,,1331,89,3101,,29,153,131,77,4266,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:35
10682,,,,1231,85,2795,,,149,,71,4276,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:35
10802,,,,1257,89,4631,,,251,,81,4286,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:35
10913,,,,1237,89,740,,,39,,69,4296,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:35
11023,,,,1268,87,3357,,,178,,84,4306,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:35
11132,,,,1118,82,484,,,28,,63,4316,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:36
11242,,,,2010,68,7406,,29,234,131,73,4326,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:36
11352,,,,1620,88,5648,,,225,,91,4336,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:36
11462,,,,1499,94,4661,,,197,,77,4346,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:36
11572,,,,1482,104,4013,,,174,,81,4356,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:36
11682,,,,1551,104,3962,,,164,,75,4366,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:36
11792,,,,1474,98,3534,,,154,,75,4376,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:37
11902,,,,1538,100,4732,,29,202,131,70,4386,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:37
12012,,,,1592,106,4237,,,174,,73,4396,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:37
12123,,,,1575,107,4048,,,162,,79,4406,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:37
12233,,,,1551,104,4404,,,181,,73,4416,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:37
12343,,,,1546,108,5263,,,218,,75,4426,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:37
12453,,,,1565,107,2852,,,117,,70,4436,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:38
12562,,,,1626,110,6093,,30,238,131,78,4446,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:38
12672,,,,1628,109,3962,,,157,,73,4456,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:38
12782,,,,1576,108,6093,,,248,,76,4466,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:38
12892,,,,1425,102,517,,,22,,48,4476,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:38
13003,,,,1456,98,4462,,,210,,74,4486,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:38
13112,,,,1495,95,5504,,,240,,74,4496,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:39
13222,,,,1424,101,1363,,29,61,131,68,4506,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:39
13333,,,,1311,94,586,,,29,,69,4516,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:39
13442,,,,,90,,,,,,71,,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:39
13553,,,,1340,92,3146,,,153,,84,4536,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:39
13662,,,,1392,93,5122,,,238,,81,4546,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:39
13773,,,,1397,97,3979,,,184,,77,4556,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:40
13883,,,,1517,99,4004,,30,179,132,80,4566,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:40
13993,,,,1383,95,3753,,,176,,77,4576,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:40
14103,,,,1393,92,4924,,,229,,68,4586,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:40
14212,,,,1776,93,4375,,,157,,69,4596,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:40
14322,,,,1305,91,4957,,,250,,63,4606,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:40
14432,,,,1414,100,3602,,,165,,74,4616,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:41
14542,,,,1369,97,3556,,30,168,132,58,4626,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:41
14652,,,,1518,105,1549,,,65,,77,4636,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:41
14762,,,,1488,103,1547,,,67,,71,4646,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:41
14871,,,,1391,98,996,,,45,,72,4656,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:41
14971,,,,1343,93,4301,,,208,,80,4666,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:41
15071,,,,1715,94,4338,,,163,,84,4676,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:42
15171,,,,1363,98,1043,,30,50,131,75,4686,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:42
15270,,,,1379,97,3827,,,181,,68,4696,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:42
15370,,,,1392,97,5395,,,250,,76,4706,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:42
15470,,,,1364,93,2129,,,100,,60,4716,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:42
15571,,,,1368,93,3802,,,177,,71,4726,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:42
15670,,,,1462,99,2023,,,89,,78,4736,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:43
15770,,,,1450,102,3979,,30,178,131,73,4746,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:43
15870,,,,1510,102,4661,,,193,,72,4756,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:43
15970,,,,1487,101,2664,,,116,,70,4766,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:43
16070,,,,1414,100,3378,,,155,,72,4776,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:43
16170,,,,1478,99,3587,,,159,,70,4786,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:43
16271,,,,1529,96,5851,,,245,,74,4796,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:44
16370,,,,1797,100,4443,,29,154,132,78,4806,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:44
16470,,,,1583,107,2639,,,106,,67,4816,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:44
16571,,,,1602,112,3467,,,146,,65,4826,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:44
16663,,,,1386,99,464,,,21,,35,4836,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:44
16753,,,,1278,88,1069,,,54,,76,4846,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:44
16843,,,,1239,87,3386,,,179,,78,4856,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:45
16933,,,,1272,87,2992,,30,155,131,65,4866,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:45
17023,,,,1388,86,2095,,,95,,75,4876,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:45
17113,,,,1065,74,1061,,,65,,69,4886,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:45
17203,,,,1298,69,1570,,,79,,77,4896,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:45
17293,,,,1937,76,4462,,,146,,86,4906,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:45
17383,,,,1658,84,5407,,,207,,77,4916,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:46
17473,,,,1571,86,4111,,30,168,132,82,4926,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:46
17558,,,,1751,90,6585,,,241,,74,4936,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:46
17638,,,,1471,104,4155,,,183,,76,4946,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:46
17718,,,,1441,104,464,,,20,,48,4956,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:46
17798,,,,1393,102,529,,,24,,47,4966,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:46
17878,,,,1244,87,1072,,,56,,72,4976,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:47
17958,,,,1207,82,4356,,30,243,130,68,4986,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:47
18038,,,,1377,96,993,,,47,,78,4996,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:47
18118,,,,1304,88,4031,,,202,,71,5006,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:47
18198,,,,1190,83,722,,,40,,62,5016,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:47
18278,,,,1111,80,887,,,52,,75,5026,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:47
18358,,,,1641,85,5990,,,237,,77,5036,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:48
18438,,,,1302,87,2916,,30,145,131,61,5046,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:48
18518,,,,1399,97,1380,,,63,,71,5056,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:48
18598,,,,761,59,548,,,44,,20,5066,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:48
18678,,,,1045,21,809,,,51,,44,5076,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:48
18758,,,,1473,28,4218,,,184,,56,5086,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:48
18838,,,,1091,19,3579,,,218,,52,5096,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:49
18918,,,,1672,51,3253,,31,125,132,89,5106,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:49
18998,,,,1079,43,1396,,,85,,42,5116,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:49
19078,,,,1307,53,3609,,,185,,96,5126,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:49
19158,,,,1321,72,3602,,,192,,86,5136,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:49
19238,,,,1605,86,3836,,,156,,78,5146,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:49
19318,,,,1310,86,1750,,,102,,69,5156,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:50
19398,,,,1294,91,2835,,30,145,133,78,5166,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:50
19478,,,,1493,97,1980,,,83,,70,5176,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:50
19558,,,,1350,92,3712,,,177,,66,5186,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:50
19638,,,,1210,87,432,,,22,,62,5196,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:50
19718,,,,1314,89,4228,,,207,,71,5206,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:50
19798,,,,1195,86,429,,,23,,61,5216,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:51
19878,,,,1331,92,5012,,31,249,130,75,5226,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:51
19959,,,,1196,86,430,,,24,,26,5236,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:51
20048,,,,1653,82,3745,,,145,,69,5246,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:51
20138,,,,1221,87,1317,,,72,,67,5256,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:51
20228,,,,1437,97,1884,,,85,,70,5266,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:51
20318,,,,1218,86,3081,,,165,,74,5276,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:52
20408,,,,1245,84,4356,,31,229,131,71,5286,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:52
20498,,,,1343,91,4102,,,195,,71,5296,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:52
20588,,,,1488,96,4742,,,204,,72,5306,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:52
20678,,,,1395,100,962,,,45,,69,5316,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:52
20768,,,,1401,100,993,,,46,,70,5326,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:52
20858,,,,1643,83,5455,,,208,,73,5336,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:53
20948,,,,1145,82,628,,31,36,131,59,5346,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:53
21038,,,,1199,79,2695,,,148,,62,5356,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:53
21128,,,,1149,63,3852,,,220,,60,5366,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:53
21218,,,,1241,65,1197,,,64,,65,5376,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:53
21308,,,,1027,57,588,,,38,,36,5386,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:53
21398,,,,1086,28,1054,,,64,,30,5396,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:54
21488,,,,1363,41,1820,,32,86,131,53,5406,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:54
21578,,,,1081,21,1823,,,111,,71,5416,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:54
21668,,,,,29,,,,,,69,,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:54
21756,,,,1070,44,1672,,,128,,72,5436,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:54
21836,,,,1234,45,4691,,,249,,67,5446,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:54
21916,,,,1177,65,771,,,43,,69,5456,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:55
22004,,,,906,51,540,,32,40,132,35,5466,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:55
22094,,,,919,36,2312,,,199,,56,5476,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:55
22184,,,,975,19,683,,,47,,25,5486,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:55
22274,,,,915,35,1183,,,85,,68,5496,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:55
22363,,,,1270,25,822,,,42,,27,5506,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:55
22444,,,,919,28,1106,,,82,,65,5516,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:56
22524,,,,1099,40,2733,,32,159,132,87,5526,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:56
22604,,,,870,48,910,,,67,,65,5536,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:56
22684,,,,914,26,901,,,64,,59,5546,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:56
22764,,,,1137,43,1367,,,80,,79,5556,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:56
22844,,,,1370,18,3313,,,156,,32,5566,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:56
22924,,,,588,5,683,,,57,,29,5576,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:57
23012,,,,1625,30,5715,,33,221,133,69,5586,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:57
23102,,,,803,9,781,,,62,,23,5596,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:57
23192,,,,1002,31,768,,,51,,75,5606,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:57
23280,,,,1485,23,4356,,,191,,48,5616,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:57
23360,,,,936,29,697,,,49,,53,5626,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:57
23440,,,,951,16,2269,,,155,,65,5636,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:58
23520,,,,693,15,600,,34,52,133,41,5646,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:58
23600,,,,1632,30,4292,,,170,,64,5656,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:58
23687,,,,1305,51,4806,,,243,,92,5666,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:58
23772,,,,1723,70,6569,,,246,,88,5676,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:58
23852,,,,1187,79,1390,,,77,,71,5686,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:58
23932,,,,1185,79,1374,,,78,,66,5696,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:59
24012,,,,1136,74,3482,,33,202,133,63,5706,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:59
24092,,,,1165,78,4581,,,255,,73,5716,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:59
24172,,,,1670,87,6004,,,231,,71,5726,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:59
24252,,,,1394,94,5892,,,255,,65,5736,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:59
24332,,,,1388,93,1341,,,63,,64,5746,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:59
24413,,,,1266,86,3794,,,202,,68,5756,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:00
24500,,,,1149,82,1266,,33,83,132,67,5766,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:00
24590,,,,1147,74,3459,,,200,,56,5776,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:00
24680,,,,1087,74,1969,,,115,,69,5786,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:00
24769,,,,943,67,533,,,37,,55,5796,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:00
24859,,,,1241,65,1429,,,74,,73,5806,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:00
24949,,,,1305,68,4870,,,245,,64,5816,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:01
25039,,,,1109,71,1207,,33,71,130,67,5826,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:01
25129,,,,1200,74,3655,,,202,,69,5836,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:01
25222,,,,1113,74,2904,,,170,,69,5846,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:01
25327,,,,1028,73,457,,,29,,62,5856,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:01
25435,,,,1111,63,749,,,44,,68,5866,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:01
25535,,,,1069,58,718,,,44,,67,5876,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:02
25643,,,,1797,76,6424,,32,231,131,85,5886,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:02
25753,,,,1092,78,773,,,46,,66,5896,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:02
25863,,,,1271,75,1069,,,56,,68,5906,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:02
26093,,,,1161,36,822,,,46,,74,5926,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:02
26213,,,,1246,37,2005,,,104,,60,5936,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:03
26332,,,,1292,37,1382,,32,70,131,69,5946,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:03
26452,,,,505,3,681,,,56,,8,5956,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:03
26571,,,,539,3,688,,,57,,68,5966,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:03
26691,,,,816,16,631,,,50,,47,5976,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:03
26811,,,,1306,22,1931,,,97,,74,5986,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:03
26922,,,,1271,38,1524,,,79,,40,5996,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:04
27039,,,,991,27,1090,,32,72,132,37,6006,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:04
27159,,,,925,18,668,,,47,,48,6016,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:04
27278,,,,598,6,689,,,57,,65,6026,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:04
27398,,,,556,3,678,,,56,,40,6036,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:04
27518,,,,838,7,635,,,49,,69,6046,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:04
27638,,,,573,9,681,,,56,,42,6056,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:05
27758,,,,522,1,627,,33,52,133,51,6066,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:05
27882,,,,645,7,709,,,58,,80,6076,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:05
28012,,,,560,0,666,,,56,,56,6086,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:05
28142,,,,652,4,773,,,64,,47,6096,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:05
28272,,,,729,9,760,,,62,,52,6106,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:05
28402,,,,658,0,704,,,58,,65,6116,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:06
28532,,,,588,0,599,,35,49,134,72,6126,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:06
28661,,,,590,0,602,,,50,,70,6136,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:06
28791,,,,602,0,587,,,49,,70,6146,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:06
28921,,,,549,2,672,,,56,,73,6156,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:06
29051,,,,531,4,636,,,53,,74,6166,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:06
29181,,,,542,0,661,,,55,,49,6176,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:07
29311,,,,551,2,540,,37,45,134,56,6186,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:07
29432,,,,667,7,719,,,59,,53,6196,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:07
29552,,,,546,4,665,,,56,,33,6206,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:07
29672,,,,529,0,617,,,52,,63,6216,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:07
29792,,,,558,2,698,,,58,,49,6226,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:07
29912,,,,971,5,756,,,52,,71,6236,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:08
30032,,,,691,7,800,,38,66,133,63,6246,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:08
30152,,,,941,8,622,,,43,,60,6256,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:08
30272,,,,832,17,771,,,60,,70,6266,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:08
30392,,,,666,11,714,,,59,,46,6276,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:08
30504,,,,860,16,961,,,73,,43,6286,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:08
30614,,,,917,10,2063,,,154,,83,6296,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:09
30724,,,,2111,24,7150,,40,218,132,35,6306,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:09
30834,,,,1183,34,1941,,,108,,79,6316,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 16:09
